chr1	620146	620165	+	19.5246
chr1	632681	632700	+	14.7705
chr1	659178	659197	-	15.377
chr1	661696	661715	+	12.918
chr1	661848	661867	+	13.5574
chr1	661911	661930	+	13.5574
chr1	662183	662202	+	15.4918
chr1	662982	663001	+	18.082
chr1	663784	663803	+	12.918
chr1	664459	664478	+	20.2295
chr1	664718	664737	+	15.5738
chr1	676793	676812	+	12.8525
chr1	714180	714199	-	15.6885
chr1	730231	730250	+	13.623
chr1	739162	739181	+	15.4918
chr1	785931	785950	-	14.4918
chr1	793458	793477	-	13.0
chr1	793464	793483	+	12.8689
chr1	805298	805317	+	22.6885
chr1	808544	808563	-	14.541
chr1	810565	810584	-	14.6721
chr1	840148	840167	+	25.623
chr1	847486	847505	-	13.5574
chr1	850401	850420	+	14.1967
chr1	851170	851189	+	13.5246
chr1	855167	855186	+	18.2787
chr1	856571	856590	-	15.541
chr1	858576	858595	-	13.4426
chr1	868766	868785	+	14.3279
chr1	873621	873640	-	16.9672
chr1	873678	873697	-	16.9672
chr1	874045	874064	+	13.5246
chr1	880637	880656	+	13.7705
chr1	881742	881761	-	13.6393
chr1	883695	883714	-	15.2459
chr1	886938	886957	-	16.1803
chr1	889266	889285	+	12.8852
chr1	917698	917717	+	12.9508
chr1	919697	919716	+	25.3443
chr1	930991	931010	+	14.9672
chr1	937405	937424	-	17.3115
chr1	939676	939695	-	13.8197
chr1	949158	949177	+	14.6393
chr1	950934	950953	+	15.0656
chr1	958121	958140	-	13.1475
chr1	961759	961778	+	14.5082
chr1	967961	967980	+	15.4754
chr1	968477	968496	+	12.9836
chr1	987201	987220	-	15.377
chr1	990115	990134	-	17.9672
chr1	994783	994802	-	13.6885
chr1	995800	995819	+	12.918
chr1	999343	999362	-	24.7705
chr1	1020993	1021012	+	13.2787
chr1	1026063	1026082	+	14.9508
chr1	1042136	1042155	-	13.4918
chr1	1057643	1057662	+	14.3279
chr1	1060383	1060402	+	12.9344
chr1	1064011	1064030	-	13.2787
chr1	1070138	1070157	+	12.8689
chr1	1078239	1078258	+	14.7705
chr1	1081627	1081646	+	15.3279
chr1	1085040	1085059	-	13.5082
chr1	1091271	1091290	+	15.459
chr1	1101983	1102002	+	13.459
chr1	1115511	1115530	+	14.2295
chr1	1118576	1118595	+	13.1967
chr1	1132410	1132429	-	17.5902
chr1	1142544	1142563	+	13.0492
chr1	1153264	1153283	+	14.5082
chr1	1153542	1153561	-	13.8852
chr1	1157876	1157895	-	13.7213
chr1	1162883	1162902	-	14.1967
chr1	1170881	1170900	+	13.6721
chr1	1173361	1173380	-	13.8197
chr1	1182608	1182627	+	15.8852
chr1	1185742	1185761	-	16.1967
chr1	1189879	1189898	+	16.8852
chr1	1195071	1195090	-	17.0
chr1	1195575	1195594	+	12.9672
chr1	1201525	1201544	-	13.3443
chr1	1203167	1203186	+	16.0492
chr1	1210906	1210925	+	14.5738
chr1	1211634	1211653	-	13.4426
chr1	1216207	1216226	+	16.7213
chr1	1221861	1221880	-	15.8689
chr1	1223087	1223106	-	17.6557
chr1	1225710	1225729	-	14.2459
chr1	1227397	1227416	-	16.3443
chr1	1237496	1237515	+	22.2951
chr1	1245567	1245586	+	17.3443
chr1	1248359	1248378	+	17.0
chr1	1254515	1254534	-	13.5902
chr1	1256034	1256053	+	15.7049
chr1	1258047	1258066	+	17.6885
chr1	1260547	1260566	-	13.8525
chr1	1282755	1282774	+	13.1148
chr1	1283119	1283138	-	15.0328
chr1	1284792	1284811	+	15.7705
chr1	1285330	1285349	+	21.8525
chr1	1292757	1292776	-	17.0
chr1	1294592	1294611	-	13.459
chr1	1295653	1295672	-	13.1475
chr1	1295656	1295675	+	15.4754
chr1	1307603	1307622	-	16.5082
chr1	1311885	1311904	-	13.3115
chr1	1315933	1315952	-	13.4426
chr1	1316653	1316672	-	14.2623
chr1	1317121	1317140	+	13.8689
chr1	1337538	1337557	-	19.8033
chr1	1361109	1361128	+	19.4754
chr1	1365952	1365971	+	12.918
chr1	1368919	1368938	+	13.1311
chr1	1371020	1371039	+	13.0656
chr1	1372002	1372021	-	14.0
chr1	1373085	1373104	+	13.082
chr1	1373638	1373657	-	13.9016
chr1	1376446	1376465	-	20.4098
chr1	1377132	1377151	+	16.1148
chr1	1392584	1392603	+	15.0164
chr1	1397915	1397934	-	14.0
chr1	1423318	1423337	+	14.459
chr1	1441022	1441041	-	16.1967
chr1	1472430	1472449	-	13.7705
chr1	1473905	1473924	+	12.8689
chr1	1483562	1483581	+	16.4262
chr1	1486530	1486549	-	13.8525
chr1	1534199	1534218	+	13.6721
chr1	1542345	1542364	-	14.1803
chr1	1555636	1555655	-	15.2951
chr1	1557955	1557974	-	16.5902
chr1	1559493	1559512	+	13.2951
chr1	1564039	1564058	-	13.7869
chr1	1564749	1564768	-	13.0164
chr1	1565745	1565764	+	13.459
chr1	1580425	1580444	+	18.0328
chr1	1590842	1590861	-	13.8197
chr1	1594886	1594905	-	13.4918
chr1	1597304	1597323	-	18.1803
chr1	1624392	1624411	-	17.1475
chr1	1624796	1624815	-	14.1639
chr1	1643641	1643660	+	18.0328
chr1	1656131	1656150	-	13.8197
chr1	1678062	1678081	-	14.1639
chr1	1684928	1684947	+	13.5902
chr1	1720652	1720671	+	16.7049
chr1	1728084	1728103	-	14.0164
chr1	1773360	1773379	+	15.7869
chr1	1790223	1790242	+	14.9016
chr1	1806505	1806524	+	12.9508
chr1	1823390	1823409	-	14.3115
chr1	1828657	1828676	-	12.918
chr1	1838832	1838851	+	13.4918
chr1	1840567	1840586	-	15.5902
chr1	1852784	1852803	+	13.5082
chr1	1857046	1857065	+	12.8197
chr1	1861843	1861862	+	12.8197
chr1	1867326	1867345	+	12.8852
chr1	1875599	1875618	+	14.541
chr1	1877630	1877649	-	16.5246
chr1	1886817	1886836	+	16.4098
chr1	1891655	1891674	+	15.6721
chr1	1891970	1891989	+	14.3934
chr1	1895855	1895874	-	13.0984
chr1	1902060	1902079	-	14.1967
chr1	1903280	1903299	+	16.0164
chr1	1904900	1904919	+	12.8033
chr1	1905882	1905901	-	16.623
chr1	1932619	1932638	+	13.0
chr1	1947714	1947733	+	13.8197
chr1	1963500	1963519	-	12.9836
chr1	1974996	1975015	-	18.1475
chr1	1976431	1976450	-	18.4098
chr1	1978074	1978093	-	19.9344
chr1	1978966	1978985	-	12.8197
chr1	1986280	1986299	+	15.6557
chr1	1999020	1999039	-	13.0492
chr1	2004675	2004694	-	13.5738
chr1	2011520	2011539	-	14.1148
chr1	2023240	2023259	+	13.4754
chr1	2024647	2024666	-	17.9344
chr1	2030000	2030019	-	13.1148
chr1	2036662	2036681	+	13.0492
chr1	2040689	2040708	-	14.7541
chr1	2040722	2040741	+	16.5574
chr1	2044493	2044512	-	15.8361
chr1	2057501	2057520	-	13.4426
chr1	2057548	2057567	-	12.9836
chr1	2066599	2066618	-	13.3279
chr1	2066719	2066738	+	13.2459
chr1	2071364	2071383	-	16.918
chr1	2071567	2071586	-	17.8852
chr1	2086481	2086500	+	13.7049
chr1	2088434	2088453	-	14.7869
chr1	2095913	2095932	+	14.6393
chr1	2096474	2096493	-	13.0328
chr1	2105894	2105913	-	25.4098
chr1	2110993	2111012	-	13.6066
chr1	2113415	2113434	-	13.2951
chr1	2119906	2119925	-	14.3115
chr1	2126502	2126521	-	13.2951
chr1	2126788	2126807	+	16.1475
chr1	2136646	2136665	-	13.1639
chr1	2141081	2141100	+	12.8525
chr1	2144656	2144675	+	13.6393
chr1	2158982	2159001	-	14.8197
chr1	2165692	2165711	-	13.8033
chr1	2166871	2166890	-	13.5738
chr1	2169309	2169328	-	12.9836
chr1	2206296	2206315	-	13.459
chr1	2215367	2215386	+	13.377
chr1	2222926	2222945	-	14.6393
chr1	2243087	2243106	+	12.9508
chr1	2254554	2254573	-	13.5574
chr1	2258124	2258143	-	18.8689
chr1	2258162	2258181	-	14.4098
chr1	2261086	2261105	+	12.9016
chr1	2263645	2263664	+	14.7705
chr1	2263661	2263680	-	13.9508
chr1	2275620	2275639	-	13.5902
chr1	2276786	2276805	-	13.459
chr1	2278889	2278908	+	13.0984
chr1	2282134	2282153	+	13.2295
chr1	2287593	2287612	+	13.7377
chr1	2300158	2300177	+	14.9508
chr1	2312811	2312830	+	14.1148
chr1	2313353	2313372	-	21.2623
chr1	2314214	2314233	+	13.0164
chr1	2318321	2318340	-	13.5738
chr1	2345992	2346011	+	21.082
chr1	2347023	2347042	-	13.0
chr1	2361669	2361688	+	20.2787
chr1	2362621	2362640	-	14.4754
chr1	2363780	2363799	+	15.377
chr1	2377073	2377092	+	13.1475
chr1	2385035	2385054	-	13.0328
chr1	2394600	2394619	+	16.1803
chr1	2400067	2400086	+	13.2295
chr1	2401887	2401906	-	13.3115
chr1	2402588	2402607	-	13.4754
chr1	2404043	2404062	+	14.0
chr1	2407816	2407835	+	13.918
chr1	2411111	2411130	+	13.2459
chr1	2411555	2411574	+	12.8033
chr1	2414642	2414661	-	13.4918
chr1	2415901	2415920	+	14.3934
chr1	2416036	2416055	+	13.9672
chr1	2422359	2422378	-	14.8361
chr1	2433988	2434007	+	14.9016
chr1	2442527	2442546	+	15.5574
chr1	2445477	2445496	-	15.8689
chr1	2447588	2447607	+	13.0492
chr1	2447978	2447997	-	13.8852
chr1	2450191	2450210	+	15.7541
chr1	2451352	2451371	-	13.3279
chr1	2455286	2455305	-	15.2787
chr1	2462080	2462099	-	13.2951
chr1	2475377	2475396	-	13.082
chr1	2477834	2477853	-	13.7213
chr1	2479024	2479043	-	12.9672
chr1	2479624	2479643	-	24.541
chr1	2486885	2486904	+	14.5246
chr1	2488781	2488800	-	13.2623
chr1	2510057	2510076	-	15.9344
chr1	2515399	2515418	-	15.9672
chr1	2525724	2525743	-	13.459
chr1	2536411	2536430	+	13.918
chr1	2539135	2539154	+	13.5574
chr1	2570695	2570714	-	15.7377
chr1	2573142	2573161	-	13.3934
chr1	2574641	2574660	-	13.0492
chr1	2576750	2576769	+	14.623
chr1	2633375	2633394	-	17.377
chr1	2703362	2703381	-	23.5082
chr1	2704189	2704208	+	13.8197
chr1	2716738	2716757	+	12.8361
chr1	2717341	2717360	-	13.4754
chr1	2730265	2730284	+	12.8361
chr1	2738491	2738510	+	13.0492
chr1	2738726	2738745	+	19.4262
chr1	2743817	2743836	+	12.7869
chr1	2762341	2762360	+	15.5574
chr1	2771641	2771660	-	13.4262
chr1	2776562	2776581	-	17.8197
chr1	2778548	2778567	+	14.1148
chr1	2779516	2779535	+	16.1803
chr1	2779969	2779988	+	15.1967
chr1	2784464	2784483	+	14.4098
chr1	2784589	2784608	+	16.7541
chr1	2784891	2784910	+	14.8852
chr1	2792166	2792185	-	14.541
chr1	2792669	2792688	+	14.4262
chr1	2798492	2798511	+	12.7869
chr1	2799450	2799469	-	13.2295
chr1	2806792	2806811	-	15.4918
chr1	2816762	2816781	+	14.541
chr1	2817312	2817331	+	13.623
chr1	2829969	2829988	+	15.6885
chr1	2836296	2836315	-	16.5574
chr1	2838768	2838787	-	17.3934
chr1	2840143	2840162	-	14.5902
chr1	2846521	2846540	-	12.8689
chr1	2847162	2847181	+	13.1639
chr1	2848960	2848979	+	14.2787
chr1	2849065	2849084	+	14.2787
chr1	2849107	2849126	+	14.918
chr1	2887685	2887704	-	13.5082
chr1	2889871	2889890	-	16.3115
chr1	2903273	2903292	-	12.7869
chr1	2929212	2929231	+	14.8197
chr1	2933594	2933613	+	15.1148
chr1	2943583	2943602	-	14.7705
chr1	2944173	2944192	+	13.3279
chr1	2944927	2944946	-	14.6393
chr1	2960751	2960770	+	13.918
chr1	2978707	2978726	+	15.541
chr1	2982903	2982922	+	14.4918
chr1	3002347	3002366	+	14.6066
chr1	3014155	3014174	-	16.5902
chr1	3016518	3016537	-	12.918
chr1	3016521	3016540	+	13.1311
chr1	3033005	3033024	+	14.8197
chr1	3036575	3036594	-	13.7049
chr1	3049948	3049967	+	12.9836
chr1	3052135	3052154	+	13.0
chr1	3071606	3071625	+	12.8361
chr1	3075910	3075929	-	13.2787
chr1	3088809	3088828	+	14.5738
chr1	3089201	3089220	-	15.4754
chr1	3090665	3090684	-	14.5574
chr1	3128111	3128130	-	13.2951
chr1	3140946	3140965	-	15.1803
chr1	3158377	3158396	+	14.0492
chr1	3163142	3163161	+	13.7213
chr1	3168773	3168792	-	14.7705
chr1	3215075	3215094	+	14.4426
chr1	3221685	3221704	+	15.6393
chr1	3236688	3236707	-	13.6557
chr1	3240712	3240731	+	12.9344
chr1	3243236	3243255	-	14.1311
chr1	3243361	3243380	+	16.3279
chr1	3246364	3246383	-	16.6066
chr1	3262401	3262420	-	14.6393
chr1	3267550	3267569	+	14.9344
chr1	3274307	3274326	+	15.8689
chr1	3274933	3274952	+	13.3443
chr1	3279268	3279287	-	13.9672
chr1	3290709	3290728	+	12.8852
chr1	3296917	3296936	+	15.918
chr1	3302620	3302639	-	13.9836
chr1	3320059	3320078	+	15.2951
chr1	3320102	3320121	+	20.2623
chr1	3326883	3326902	-	14.3607
chr1	3333852	3333871	-	15.7049
chr1	3333855	3333874	+	16.9016
chr1	3334922	3334941	-	15.7705
chr1	3341432	3341451	-	19.9508
chr1	3341516	3341535	+	12.8525
chr1	3345964	3345983	-	14.5902
chr1	3347998	3348017	+	17.5574
chr1	3349663	3349682	+	15.4426
chr1	3357053	3357072	+	17.7377
chr1	3370960	3370979	+	14.4754
chr1	3372491	3372510	+	13.082
chr1	3376356	3376375	-	15.0328
chr1	3383393	3383412	+	12.8197
chr1	3388521	3388540	-	16.8525
chr1	3394452	3394471	-	14.1311
chr1	3396738	3396757	+	14.4754
chr1	3400600	3400619	-	14.4426
chr1	3405822	3405841	-	15.0656
chr1	3407953	3407972	+	17.0492
chr1	3408516	3408535	-	13.541
chr1	3417052	3417071	+	13.5246
chr1	3417549	3417568	+	14.3607
chr1	3423108	3423127	-	19.3279
chr1	3423736	3423755	-	13.459
chr1	3434938	3434957	+	20.9016
chr1	3436683	3436702	-	13.5246
chr1	3437749	3437768	-	13.5574
chr1	3441573	3441592	+	19.7377
chr1	3443979	3443998	-	14.7377
chr1	3449802	3449821	-	13.4098
chr1	3451414	3451433	-	14.5738
chr1	3452620	3452639	-	18.4754
chr1	3467940	3467959	+	14.8197
chr1	3468474	3468493	-	13.3607
chr1	3473007	3473026	+	15.3443
chr1	3481967	3481986	+	21.377
chr1	3493174	3493193	-	13.459
chr1	3493935	3493954	+	16.1148
chr1	3493954	3493973	+	12.7869
chr1	3496156	3496175	-	13.9016
chr1	3504417	3504436	+	13.7541
chr1	3504447	3504466	+	20.1475
chr1	3504467	3504486	+	20.1475
chr1	3504487	3504506	+	17.7541
chr1	3504537	3504556	+	20.1475
chr1	3504557	3504576	+	17.7541
chr1	3504577	3504596	+	13.7213
chr1	3504597	3504616	+	20.1475
chr1	3504647	3504666	+	20.1475
chr1	3504667	3504686	+	20.1475
chr1	3504687	3504706	+	13.7213
chr1	3504697	3504716	+	12.9836
chr1	3504717	3504736	+	13.7213
chr1	3504747	3504766	+	20.541
chr1	3504767	3504786	+	13.7213
chr1	3504787	3504806	+	13.7213
chr1	3504817	3504836	+	20.541
chr1	3504837	3504856	+	13.7213
chr1	3504857	3504876	+	13.7213
chr1	3504887	3504906	+	20.1475
chr1	3504907	3504926	+	20.1475
chr1	3504937	3504956	+	20.1475
chr1	3504957	3504976	+	20.1475
chr1	3504987	3505006	+	20.1475
chr1	3505007	3505026	+	17.7541
chr1	3505027	3505046	+	13.7213
chr1	3505047	3505066	+	20.1475
chr1	3505097	3505116	+	20.1475
chr1	3513540	3513559	-	13.0164
chr1	3522905	3522924	+	13.8033
chr1	3525527	3525546	-	13.5738
chr1	3528821	3528840	+	14.0984
chr1	3531883	3531902	-	17.0492
chr1	3535478	3535497	-	13.6557
chr1	3535746	3535765	-	18.0656
chr1	3537894	3537913	-	16.1967
chr1	3542367	3542386	+	16.0656
chr1	3545184	3545203	-	13.7377
chr1	3550771	3550790	-	13.4098
chr1	3588116	3588135	+	13.377
chr1	3599708	3599727	-	13.3279
chr1	3601695	3601714	+	14.5574
chr1	3606602	3606621	+	14.623
chr1	3612355	3612374	+	13.541
chr1	3612711	3612730	+	12.8689
chr1	3629373	3629392	+	15.8033
chr1	3635492	3635511	-	13.8197
chr1	3637334	3637353	+	14.1148
chr1	3641146	3641165	-	22.7213
chr1	3658464	3658483	+	13.4262
chr1	3689225	3689244	-	13.0164
chr1	3694979	3694998	-	13.2131
chr1	3718199	3718218	-	16.1967
chr1	3727626	3727645	-	22.1639
chr1	3731439	3731458	+	14.0164
chr1	3737348	3737367	-	13.6393
chr1	3751468	3751487	+	14.8197
chr1	3768864	3768883	-	12.7869
chr1	3774115	3774134	+	13.1148
chr1	3777638	3777657	+	13.918
chr1	3783941	3783960	-	13.4754
chr1	3793303	3793322	-	14.3934
chr1	3807399	3807418	-	13.7541
chr1	3807876	3807895	-	14.6885
chr1	3821548	3821567	+	14.5574
chr1	3823938	3823957	-	13.2951
chr1	3827517	3827536	+	14.8361
chr1	3845110	3845129	-	13.0328
chr1	4041928	4041947	+	17.8689
chr1	4056284	4056303	+	13.2295
chr1	4057661	4057680	+	14.1639
chr1	4061703	4061722	+	14.1311
chr1	4094499	4094518	-	14.7377
chr1	4094670	4094689	-	17.3607
chr1	4108562	4108581	-	14.2459
chr1	4147163	4147182	+	12.8197
chr1	4186826	4186845	-	14.9508
chr1	4202313	4202332	+	16.1803
chr1	4224422	4224441	-	14.1148
chr1	4230332	4230351	+	14.6885
chr1	4233397	4233416	+	16.2131
chr1	4238870	4238889	-	17.8361
chr1	4278248	4278267	-	13.2623
chr1	4335822	4335841	-	13.4426
chr1	4377485	4377504	+	18.1967
chr1	4390301	4390320	-	13.082
chr1	4415174	4415193	+	16.2623
chr1	4425478	4425497	-	12.8852
chr1	4427754	4427773	-	15.9672
chr1	4488502	4488521	-	14.7705
chr1	4502723	4502742	+	14.0
chr1	4515957	4515976	+	17.4426
chr1	4527452	4527471	-	13.0656
chr1	4529777	4529796	+	14.0328
chr1	4543543	4543562	+	13.5082
chr1	4548390	4548409	-	14.0
chr1	4554802	4554821	-	13.1148
chr1	4554805	4554824	+	16.5574
chr1	4615785	4615804	+	14.1311
chr1	4618576	4618595	-	15.2623
chr1	4623941	4623960	+	17.0492
chr1	4633943	4633962	-	14.0984
chr1	4654579	4654598	-	15.0492
chr1	4669089	4669108	-	14.2131
chr1	4671872	4671891	-	16.377
chr1	4678040	4678059	-	16.4918
chr1	4683063	4683082	-	16.6885
chr1	4689873	4689892	+	13.1475
chr1	4712805	4712824	+	16.4754
chr1	4744543	4744562	+	15.7377
chr1	4749455	4749474	+	12.9508
chr1	4751508	4751527	-	15.7049
chr1	4754140	4754159	-	13.4426
chr1	4779682	4779701	-	13.1803
chr1	4794505	4794524	+	13.0984
chr1	4801387	4801406	-	13.7049
chr1	4802270	4802289	-	15.3279
chr1	4802936	4802955	-	15.4754
chr1	4828776	4828795	-	15.082
chr1	4838216	4838235	+	15.459
chr1	4839056	4839075	+	14.459
chr1	4886317	4886336	-	15.7377
chr1	4887276	4887295	-	12.8197
chr1	4908076	4908095	+	15.3607
chr1	4958339	4958358	+	13.1967
chr1	4968860	4968879	-	16.2295
chr1	4976929	4976948	-	13.0656
chr1	4997717	4997736	+	14.0984
chr1	5009895	5009914	-	16.082
chr1	5019122	5019141	-	14.8525
chr1	5023309	5023328	+	13.7213
chr1	5066758	5066777	+	12.9508
chr1	5216168	5216187	+	17.5574
chr1	5233782	5233801	+	13.7049
chr1	5267324	5267343	+	13.1311
chr1	5322192	5322211	-	14.5082
chr1	5335409	5335428	-	16.9508
chr1	5335708	5335727	-	18.2131
chr1	5339441	5339460	+	13.541
chr1	5346504	5346523	+	20.1311
chr1	5347070	5347089	+	13.7869
chr1	5352116	5352135	+	13.9344
chr1	5373578	5373597	-	16.1311
chr1	5396185	5396204	-	14.0328
chr1	5421061	5421080	-	13.0984
chr1	5427282	5427301	-	13.8197
chr1	5433345	5433364	+	13.0328
chr1	5454376	5454395	+	16.1148
chr1	5475892	5475911	-	14.082
chr1	5487109	5487128	-	14.2787
chr1	5487487	5487506	+	14.8852
chr1	5507519	5507538	-	14.8033
chr1	5542182	5542201	-	16.6721
chr1	5558969	5558988	+	13.0328
chr1	5560615	5560634	-	16.4426
chr1	5560656	5560675	+	14.5902
chr1	5570112	5570131	+	25.2787
chr1	5573508	5573527	-	14.5574
chr1	5626408	5626427	+	15.0328
chr1	5635076	5635095	+	12.7869
chr1	5658786	5658805	-	14.2131
chr1	5659639	5659658	-	16.082
chr1	5680660	5680679	-	13.918
chr1	5697425	5697444	+	20.0164
chr1	5698314	5698333	+	13.082
chr1	5703645	5703664	-	13.3443
chr1	5705393	5705412	+	13.3443
chr1	5708742	5708761	-	15.1475
chr1	5722572	5722591	-	13.2295
chr1	5724744	5724763	-	13.7869
chr1	5724999	5725018	+	13.2131
chr1	5801360	5801379	-	13.1803
chr1	5806031	5806050	-	20.5902
chr1	5826130	5826149	+	12.9836
chr1	5828238	5828257	-	13.1639
chr1	5839679	5839698	+	16.2131
chr1	5856351	5856370	+	13.1311
chr1	5871568	5871587	-	13.1475
chr1	5893070	5893089	+	14.9016
chr1	5904219	5904238	-	16.2623
chr1	5905127	5905146	+	14.2295
chr1	5924445	5924464	+	13.1475
chr1	5924843	5924862	+	19.3115
chr1	5941980	5941999	-	15.0492
chr1	5949560	5949579	+	14.1803
chr1	5953917	5953936	-	16.1967
chr1	5971931	5971950	+	15.8033
chr1	5973713	5973732	+	13.541
chr1	5976223	5976242	-	17.0328
chr1	6007123	6007142	+	15.7541
chr1	6011666	6011685	-	12.8525
chr1	6056501	6056520	-	15.2295
chr1	6058577	6058596	-	13.2131
chr1	6060237	6060256	-	12.7869
chr1	6063259	6063278	-	13.9016
chr1	6064545	6064564	-	14.459
chr1	6079483	6079502	-	13.5082
chr1	6080444	6080463	-	13.9016
chr1	6088816	6088835	-	20.9016
chr1	6095931	6095950	+	13.5574
chr1	6101685	6101704	+	21.9016
chr1	6108307	6108326	-	16.6885
chr1	6113156	6113175	+	12.9344
chr1	6122630	6122649	-	14.2459
chr1	6136703	6136722	-	13.3443
chr1	6140828	6140847	-	17.8852
chr1	6141600	6141619	-	13.3443
chr1	6159973	6159992	-	18.3443
chr1	6164355	6164374	+	14.6721
chr1	6164795	6164814	-	13.7869
chr1	6166093	6166112	+	15.3115
chr1	6166750	6166769	+	13.4426
chr1	6169068	6169087	+	17.2787
chr1	6170164	6170183	-	18.3443
chr1	6190400	6190419	+	13.7049
chr1	6197985	6198004	-	13.2787
chr1	6201847	6201866	-	15.4426
chr1	6201850	6201869	+	14.1475
chr1	6205781	6205800	-	13.6557
chr1	6214955	6214974	+	14.7213
chr1	6216735	6216754	+	16.1639
chr1	6222683	6222702	+	13.8689
chr1	6228766	6228785	+	15.4918
chr1	6231761	6231780	-	17.8033
chr1	6238815	6238834	+	13.6557
chr1	6238835	6238854	-	13.9016
chr1	6240536	6240555	+	13.1967
chr1	6246030	6246049	-	18.8689
chr1	6265430	6265449	-	16.8525
chr1	6269312	6269331	-	13.3115
chr1	6269891	6269910	+	15.1639
chr1	6270873	6270892	-	13.6557
chr1	6298871	6298890	+	21.5902
chr1	6302433	6302452	+	15.6721
chr1	6305276	6305295	-	20.1967
chr1	6306947	6306966	+	21.2951
chr1	6312825	6312844	+	15.5574
chr1	6314893	6314912	+	15.7541
chr1	6322504	6322523	-	14.6885
chr1	6337251	6337270	-	15.082
chr1	6337344	6337363	+	13.4426
chr1	6337358	6337377	+	13.2787
chr1	6340533	6340552	+	16.4426
chr1	6344729	6344748	-	13.459
chr1	6357514	6357533	+	14.5246
chr1	6357572	6357591	-	15.0492
chr1	6368625	6368644	+	13.5738
chr1	6370239	6370258	+	13.5082
chr1	6391513	6391532	+	12.918
chr1	6403663	6403682	-	17.4918
chr1	6408167	6408186	+	19.9016
chr1	6417489	6417508	-	17.0
chr1	6418304	6418323	+	13.0164
chr1	6423281	6423300	+	16.1967
chr1	6428546	6428565	-	13.082
chr1	6434619	6434638	-	14.3115
chr1	6438329	6438348	-	15.2131
chr1	6454270	6454289	+	13.2787
chr1	6457250	6457269	-	15.6557
chr1	6464895	6464914	-	16.918
chr1	6483678	6483697	+	20.0492
chr1	6497255	6497274	-	18.9672
chr1	6498251	6498270	-	16.3443
chr1	6500368	6500387	-	15.0
chr1	6500893	6500912	-	19.0492
chr1	6505357	6505376	+	13.2295
chr1	6507439	6507458	+	15.7377
chr1	6508383	6508402	-	14.8852
chr1	6515762	6515781	-	13.1967
chr1	6516560	6516579	-	13.2459
chr1	6517031	6517050	-	14.1967
chr1	6522300	6522319	+	13.8197
chr1	6527963	6527982	-	13.2131
chr1	6531263	6531282	+	15.4098
chr1	6531412	6531431	+	12.9672
chr1	6532643	6532662	-	19.5574
chr1	6535732	6535751	-	23.8361
chr1	6543255	6543274	+	14.459
chr1	6544660	6544679	-	13.0656
chr1	6546278	6546297	+	15.1475
chr1	6546696	6546715	+	19.8361
chr1	6550097	6550116	-	21.2295
chr1	6564383	6564402	-	13.4918
chr1	6568207	6568226	+	14.0328
chr1	6570669	6570688	-	16.2459
chr1	6573509	6573528	-	13.918
chr1	6573619	6573638	-	16.2295
chr1	6583855	6583874	-	18.2131
chr1	6607521	6607540	-	13.1311
chr1	6614660	6614679	-	20.8361
chr1	6635167	6635186	+	12.8197
chr1	6638910	6638929	+	12.9016
